user_id,team1,team2,pick
342,"Western Carolina",Mercer,Mercer
342,"Florida Gulf Coast","South Dakota St.","South Dakota St."
342,DePaul,Charlotte,DePaul
342,BYU,"Seton Hall",BYU
342,"Ohio St.","St. John's","Ohio St."
342,"UNC Greensboro","George Washington","UNC Greensboro"
342,"Stephen F. Austin","Wichita St.","Wichita St."
342,"Missouri St.",Tulsa,"Missouri St."
342,Minnesota,Siena,Minnesota
342,"Weber St.","Saint Joseph's","Weber St."
342,"Utah Tech","Georgia Southern","Georgia Southern"
342,"San Diego St.","Mississippi St.","San Diego St."
342,Toledo,Tulane,Tulane
342,"Loyola Chicago","Northern Kentucky","Northern Kentucky"
342,Temple,Oklahoma,Oklahoma
342,"Incarnate Word","Mississippi Valley St.","Incarnate Word"
342,Auburn,Cincinnati,Auburn
342,"Saint Francis",Brown,Brown
342,Yale,"Grand Canyon",Yale
342,Utah,Washington,Washington
342,"Iowa St.",Oregon,"Iowa St."
342,"East Carolina","Georgia St.","East Carolina"
342,"UC Irvine",Duquesne,Duquesne
342,Buffalo,Liberty,Liberty
342,Iowa,Providence,Iowa
342,Niagara,"Green Bay","Green Bay"
342,"Arizona St.",UAB,"Arizona St."
342,"Boston College",Bradley,Bradley
342,"Cal St. Bakersfield","UMass Lowell","UMass Lowell"
342,Howard,Stetson,Stetson
342,"Norfolk St.","South Alabama","South Alabama"
342,Arkansas,Tennessee,Tennessee
342,SMU,Wyoming,SMU
342,"Morgan St.",Columbia,"Morgan St."
343,"UNC Greensboro","Southern Illinois","UNC Greensboro"
343,Cincinnati,Seattle,Cincinnati
343,Colorado,Kansas,Kansas
343,Arkansas,Purdue,Arkansas
343,Indiana,"North Texas",Indiana
343,Hawaii,Charleston,Charleston
343,Oklahoma,Baylor,Baylor
343,FIU,Queens,FIU
343,Providence,Washington,Providence
343,"Ohio St.",Northwestern,"Ohio St."
343,UMBC,Marist,UMBC
343,"Georgia St.","Northern Kentucky","Northern Kentucky"
343,"New Mexico",Duke,Duke
343,"Tennessee Martin","Morehead St.","Morehead St."
343,"North Florida",Quinnipiac,"North Florida"
343,Troy,Princeton,Princeton
343,Marshall,Davidson,Davidson
343,Georgia,Yale,Georgia
343,Villanova,Missouri,Villanova
343,Mississippi,Dayton,Dayton
343,"Rhode Island","Cal Baptist","Rhode Island"
343,"Colorado St.",DePaul,DePaul
343,"Fairleigh Dickinson",Manhattan,"Fairleigh Dickinson"
343,Binghamton,"Charleston Southern","Charleston Southern"
343,"Notre Dame","Cal St. Fullerton","Notre Dame"
343,"East Carolina","Loyola Chicago","Loyola Chicago"
343,Monmouth,"Holy Cross","Holy Cross"
343,"Arkansas St.",Portland,Portland
343,"Southern Utah",Tulsa,"Southern Utah"
343,Illinois,Connecticut,Connecticut
343,"Tennessee Tech",Buffalo,Buffalo
343,Stonehill,VMI,Stonehill
343,"Western Michigan","Little Rock","Little Rock"
343,Michigan,Arizona,Arizona
343,"Jackson St.","UC Davis","UC Davis"
343,Gonzaga,Houston,Gonzaga
343,"Gardner Webb",Brown,Brown
343,"St. John's",Tulane,"St. John's"
343,"Ball St.","McNeese St.","Ball St."
343,Kentucky,Auburn,Kentucky
343,"North Dakota","Texas Southern","Texas Southern"
343,Drake,"Washington St.",Drake
343,"Virginia Tech",Cornell,"Virginia Tech"
343,"Grand Canyon","Saint Louis","Saint Louis"
343,"George Mason","Stephen F. Austin","Stephen F. Austin"
343,"Seton Hall",BYU,"Seton Hall"
343,Pacific,"Florida Gulf Coast","Florida Gulf Coast"
343,"Cleveland St.",Pepperdine,Pepperdine
343,Drexel,"Indiana St.","Indiana St."
343,"Miami FL",Nevada,"Miami FL"
344,Davidson,"Southern Miss",Davidson
344,"Central Connecticut",Canisius,Canisius
344,"Loyola Marymount",Montana,Montana
344,"Southern Indiana","Southeast Missouri St.","Southern Indiana"
344,BYU,Xavier,Xavier
344,Houston,Duke,Duke
344,Campbell,Jacksonville,Jacksonville
344,Wyoming,UCF,UCF
344,"Notre Dame",UNLV,"Notre Dame"
344,"Middle Tennessee","Boston College","Middle Tennessee"
344,"Virginia Tech",Missouri,Missouri
344,Virginia,Marquette,Virginia
344,"New Mexico",Oklahoma,Oklahoma
344,Texas,"Florida Atlantic","Florida Atlantic"
344,"Incarnate Word","Idaho St.","Idaho St."
344,"Northern Colorado","Tennessee St.","Northern Colorado"
344,Iowa,Clemson,Iowa
344,"Long Beach St.","Norfolk St.","Norfolk St."
344,"William & Mary","Cal St. Northridge","Cal St. Northridge"
344,USC,Purdue,Purdue
344,"Texas St.","Georgia Southern","Georgia Southern"
344,Dayton,Illinois,Illinois
344,Memphis,"Saint Mary's","Saint Mary's"
344,Idaho,VMI,VMI
344,"UC Davis",Milwaukee,"UC Davis"
344,Towson,"Utah Tech","Utah Tech"
344,Duquesne,"Grand Canyon",Duquesne
344,"Kennesaw St.",Chattanooga,"Kennesaw St."
344,"Oregon St.","Wichita St.","Wichita St."
344,Richmond,Pittsburgh,Pittsburgh
344,"George Mason",Toledo,Toledo
344,Northwestern,"Boise St.",Northwestern
344,UCLA,Kentucky,Kentucky
344,"Northern Kentucky","UC Santa Barbara","Northern Kentucky"
344,"Mississippi St.",Georgetown,"Mississippi St."
344,SMU,"Northern Iowa",SMU
344,Pepperdine,"George Washington","George Washington"
344,Rider,"Robert Morris","Robert Morris"
344,"Seton Hall",Providence,"Seton Hall"
344,"Miami OH",Wagner,"Miami OH"
344,"Montana St.",Bucknell,"Montana St."
344,Minnesota,"Santa Clara","Santa Clara"
344,"South Dakota",Brown,Brown
344,Charleston,VCU,VCU
344,"Old Dominion",Massachusetts,Massachusetts
344,Furman,Vermont,Vermont
344,Portland,"Georgia St.","Georgia St."
344,Cincinnati,"St. John's","St. John's"
344,Syracuse,Indiana,Indiana
344,"Kansas St.",Alabama,Alabama
345,Washington,Northwestern,Northwestern
345,Army,"Arkansas Pine Bluff",Army
345,Princeton,"Loyola Marymount","Loyola Marymount"
345,"Appalachian St.","Southern Illinois","Appalachian St."
345,Chattanooga,"UNC Greensboro","UNC Greensboro"
345,"Texas A&M Commerce","Austin Peay","Austin Peay"
345,Auburn,UCLA,Auburn
345,Illinois,Houston,Houston
345,"Wake Forest",Arkansas,Arkansas
345,"North Carolina",Duke,Duke
345,Iowa,Clemson,Iowa
345,"Kansas St.","Saint Mary's","Saint Mary's"
345,"Georgia Southern","George Washington","Georgia Southern"
345,Arizona,"Seton Hall",Arizona
345,Alabama,"South Carolina",Alabama
345,Columbia,"UC Riverside","UC Riverside"
345,Stanford,Tennessee,Tennessee
345,"Southeastern Louisiana",Harvard,"Southeastern Louisiana"
345,Texas,Oklahoma,Texas
345,"Little Rock","Central Connecticut","Little Rock"
345,"North Dakota St.","Nebraska Omaha","North Dakota St."
345,Indiana,Akron,Indiana
345,"Northwestern St.","Purdue Fort Wayne","Purdue Fort Wayne"
345,Duquesne,"Eastern Washington",Duquesne
345,VMI,Marist,Marist
345,"Fresno St.",UNLV,UNLV
345,"Stony Brook","Central Michigan","Stony Brook"
345,"Texas A&M","North Texas","Texas A&M"
345,Villanova,Xavier,Villanova
345,"San Diego St.",Connecticut,Connecticut
345,"Illinois St.","Rhode Island","Rhode Island"
345,Bradley,"North Alabama",Bradley
345,Navy,"Nicholls St.",Navy
345,"St. John's",Michigan,Michigan
345,LIU,Evansville,LIU
345,Wisconsin,Pittsburgh,Wisconsin
345,Louisville,Portland,Louisville
345,Syracuse,"South Dakota St.",Syracuse
345,"Arizona St.",Charleston,Charleston
345,Purdue,Colorado,Purdue
345,DePaul,Kentucky,Kentucky
345,Radford,Iona,Radford
345,Denver,Canisius,Canisius
345,"Florida St.",Pepperdine,"Florida St."
345,"Saint Louis",Tulane,Tulane
345,"West Virginia",Florida,Florida
345,Niagara,"Montana St.","Montana St."
345,"Virginia Tech",USC,USC
345,"Old Dominion","East Carolina","East Carolina"
345,"UT Arlington",Northeastern,"UT Arlington"
346,"Utah St.","Fresno St.","Utah St."
346,Towson,"Northern Arizona","Northern Arizona"
346,Missouri,Minnesota,Missouri
346,"Western Kentucky",Richmond,"Western Kentucky"
346,"Tarleton St.","San Jose St.","San Jose St."
346,"Cal St. Fullerton","Rhode Island","Cal St. Fullerton"
346,Niagara,"Coastal Carolina","Coastal Carolina"
346,Elon,"USC Upstate",Elon
346,Wisconsin,"Florida Atlantic","Florida Atlantic"
346,"Southeast Missouri St.","Le Moyne","Southeast Missouri St."
346,"East Carolina",Davidson,Davidson
346,DePaul,Stanford,DePaul
346,"UC Irvine","Arkansas St.","UC Irvine"
346,Rutgers,"St. Bonaventure",Rutgers
346,"Washington St.",Villanova,Villanova
346,"UC Santa Barbara","Cal Baptist","UC Santa Barbara"
346,"Loyola Chicago","North Carolina","North Carolina"
346,"Ohio St.",Baylor,Baylor
346,"Georgia St.","UMass Lowell","Georgia St."
346,Northwestern,Illinois,Illinois
346,Maryland,Kansas,Kansas
346,"Utah Valley","Loyola Marymount","Loyola Marymount"
346,"Saint Louis","San Francisco","Saint Louis"
346,"Grambling St.","New Hampshire","Grambling St."
346,"Northern Iowa",Nevada,"Northern Iowa"
346,"George Mason",Samford,"George Mason"
346,"UT Rio Grande Valley",Iona,Iona
346,"Eastern Washington","Missouri St.","Missouri St."
346,Stetson,"Morehead St.","Morehead St."
346,"North Dakota St.",Bryant,Bryant
346,"Appalachian St.",Delaware,"Appalachian St."
346,"Oklahoma St.","N.C. State","Oklahoma St."
346,Maine,"George Washington","George Washington"
346,Connecticut,Marshall,Connecticut
346,LSU,Syracuse,LSU
346,"Michigan St.",Vanderbilt,"Michigan St."
346,Ohio,"Murray St.",Ohio
346,"Florida St.",Temple,"Florida St."
346,"UC Davis",FIU,"UC Davis"
346,Washington,Butler,Butler
346,Purdue,"Saint Mary's",Purdue
346,"Southern Utah",Oakland,Oakland
346,Clemson,Nebraska,Clemson
346,"West Virginia",Houston,Houston
346,TCU,Oregon,TCU
346,Drake,"Boston College",Drake
346,"Western Carolina","Robert Morris","Western Carolina"
346,Memphis,"Kansas St.","Kansas St."
346,Iowa,Cincinnati,Iowa
346,Xavier,Florida,Florida
347,"Fresno St.","Wake Forest","Wake Forest"
347,Mississippi,Oklahoma,Mississippi
347,Cincinnati,"Kansas St.","Kansas St."
347,Maine,Fairfield,Fairfield
347,Akron,"Long Beach St.",Akron
347,"Chicago St.","Green Bay","Green Bay"
347,"Florida Gulf Coast",Seattle,"Florida Gulf Coast"
347,"High Point","Idaho St.","High Point"
347,Wisconsin,Indiana,Indiana
347,Duquesne,"Kent St.","Kent St."
347,"Southern Miss","Loyola Chicago","Loyola Chicago"
347,VCU,Davidson,VCU
347,Gonzaga,Memphis,Gonzaga
347,"Middle Tennessee","Colorado St.","Colorado St."
347,Creighton,"Boise St.",Creighton
347,"Georgia St.",Harvard,Harvard
347,"Texas Tech",Maryland,Maryland
347,LSU,"Seton Hall","Seton Hall"
347,"Appalachian St.","Oregon St.","Oregon St."
347,Purdue,"West Virginia",Purdue
347,"Utah Valley",Pacific,"Utah Valley"
347,"Ohio St.",Villanova,Villanova
347,Albany,"St. Thomas",Albany
347,Stetson,Rice,Rice
347,Richmond,"Louisiana Tech",Richmond
347,Samford,"James Madison",Samford
347,"UNC Wilmington",Lipscomb,"UNC Wilmington"
347,Temple,"Saint Joseph's",Temple
347,Houston,Illinois,Houston
347,"South Dakota St.",Toledo,Toledo
347,"Murray St.","UC Santa Barbara","Murray St."
347,"Western Michigan","Cal Poly","Western Michigan"
347,Oregon,Connecticut,Connecticut
347,Alabama,Marquette,Marquette
347,Hofstra,Hawaii,Hofstra
347,"Ball St.",Rider,"Ball St."
347,Tulane,"Saint Louis","Saint Louis"
347,"Mount St. Mary's","Louisiana Monroe","Mount St. Mary's"
347,Arkansas,Northwestern,Arkansas
347,Massachusetts,"San Diego",Massachusetts
347,Montana,"Cal St. Fullerton","Cal St. Fullerton"
347,"South Alabama","N.C. State","N.C. State"
347,"Cal St. Bakersfield",Vermont,"Cal St. Bakersfield"
347,"Nebraska Omaha","East Tennessee St.","East Tennessee St."
347,"UC Irvine",SMU,"UC Irvine"
347,"Michigan St.","North Texas","Michigan St."
347,Providence,"Arizona St.",Providence
347,"Florida Atlantic","Washington St.","Florida Atlantic"
347,Stonehill,"Coppin St.","Coppin St."
347,UCLA,Minnesota,UCLA
348,"Nicholls St.",Maine,Maine
348,"Wake Forest",Furman,"Wake Forest"
348,"Notre Dame",Harvard,"Notre Dame"
348,"Southern Miss",Toledo,Toledo
348,Mississippi,Utah,Mississippi
348,"Central Connecticut","Sacramento St.","Sacramento St."
348,Duke,"Michigan St.",Duke
348,"Coastal Carolina","Stony Brook","Stony Brook"
348,"Murray St.",Tulane,Tulane
348,Minnesota,Iona,Minnesota
348,Wagner,"Cal Baptist","Cal Baptist"
348,Butler,"Colorado St.","Colorado St."
348,Bellarmine,"Old Dominion","Old Dominion"
348,"George Washington","Weber St.","Weber St."
348,UMBC,Winthrop,Winthrop
348,"Little Rock","Florida A&M","Little Rock"
348,Stonehill,Elon,Elon
348,Iowa,Marquette,Marquette
348,"UNC Greensboro",Princeton,Princeton
348,Nevada,"Georgia Tech",Nevada
348,Colgate,"Fresno St.",Colgate
348,Wisconsin,Oregon,Wisconsin
348,"North Alabama",Bucknell,"North Alabama"
348,Michigan,Providence,Providence
348,"Florida Atlantic",Kentucky,Kentucky
348,VCU,"San Jose St.",VCU
348,"Kansas St.",Kansas,Kansas
348,"North Texas",Duquesne,Duquesne
348,Florida,Dayton,Florida
348,Clemson,"St. Bonaventure",Clemson
348,Missouri,Illinois,Illinois
348,UCLA,Arkansas,UCLA
348,Samford,"Appalachian St.","Appalachian St."
348,"Western Carolina",Fairfield,"Western Carolina"
348,Stanford,"UC Santa Barbara",Stanford
348,"San Diego","South Florida","South Florida"
348,"Kennesaw St.",Pacific,"Kennesaw St."
348,"UC Irvine",Merrimack,"UC Irvine"
348,Denver,"McNeese St.","McNeese St."
348,"Coppin St.","Incarnate Word","Incarnate Word"
348,"Southeastern Louisiana","Idaho St.","Southeastern Louisiana"
348,"North Carolina",BYU,"North Carolina"
348,Virginia,"San Diego St.",Virginia
348,Dartmouth,Niagara,Niagara
348,"South Carolina","Penn St.","Penn St."
348,"Morehead St.","East Carolina","East Carolina"
348,LIU,"Mississippi Valley St.","Mississippi Valley St."
348,Buffalo,Bradley,Bradley
348,SMU,"Boston College","Boston College"
348,Troy,"Oral Roberts",Troy
349,Bellarmine,"Southern Illinois","Southern Illinois"
349,"Saint Louis",Nevada,"Saint Louis"
349,"Tarleton St.",Howard,Howard
349,Evansville,Jacksonville,Jacksonville
349,"Western Kentucky",Georgia,Georgia
349,"Nicholls St.",Lafayette,Lafayette
349,Davidson,Minnesota,Minnesota
349,Nebraska,Wyoming,Nebraska
349,"Eastern Michigan","Southern Indiana","Eastern Michigan"
349,Houston,Creighton,Houston
349,Georgetown,"Colorado St.","Colorado St."
349,Iona,"George Washington",Iona
349,"Georgia Southern",Stetson,"Georgia Southern"
349,Liberty,SMU,Liberty
349,Kentucky,Xavier,Kentucky
349,"Cal Poly","New Orleans","Cal Poly"
349,Dartmouth,Marist,Dartmouth
349,Temple,Ohio,Temple
349,Providence,"St. John's","St. John's"
349,Winthrop,Merrimack,Winthrop
349,Rider,"UC Riverside","UC Riverside"
349,UCLA,"Mississippi St.",UCLA
349,Pacific,"Cal St. Fullerton",Pacific
349,"Oregon St.","Boston College","Oregon St."
349,Washington,"South Dakota St.",Washington
349,Stonehill,"Idaho St.",Stonehill
349,Belmont,"Murray St.",Belmont
349,Tulsa,"Norfolk St.",Tulsa
349,"Kennesaw St.",Lehigh,Lehigh
349,Yale,Tulane,Tulane
349,Pittsburgh,Michigan,Michigan
349,LIU,NJIT,LIU
349,"UNC Asheville","Bowling Green","Bowling Green"
349,Baylor,"Oklahoma St.",Baylor
349,"Le Moyne","Bethune Cookman","Bethune Cookman"
349,"Loyola Marymount","Middle Tennessee","Middle Tennessee"
349,Connecticut,Texas,Texas
349,"Northern Colorado","William & Mary","Northern Colorado"
349,Oklahoma,Dayton,Oklahoma
349,"North Carolina A&T",Niagara,"North Carolina A&T"
349,Albany,Longwood,Longwood
349,California,Duquesne,California
349,"Long Beach St.",Wofford,Wofford
349,Missouri,"Miami FL","Miami FL"
349,Northwestern,"Seton Hall","Seton Hall"
349,"Arizona St.",Cincinnati,"Arizona St."
349,Seattle,Towson,Towson
349,Illinois,Auburn,Auburn
349,Louisville,Portland,Louisville
349,Oakland,"Eastern Illinois","Eastern Illinois"
350,"Rhode Island","Western Kentucky","Rhode Island"
350,Princeton,"Washington St.","Washington St."
350,Jacksonville,Wagner,Wagner
350,Quinnipiac,Siena,Siena
350,"Eastern Kentucky","Illinois St.","Illinois St."
350,Niagara,"Jackson St.","Jackson St."
350,Penn,"Coastal Carolina","Coastal Carolina"
350,"N.C. State",Liberty,"N.C. State"
350,Duquesne,Buffalo,Buffalo
350,"St. Thomas","Mount St. Mary's","St. Thomas"
350,"South Florida",Merrimack,"South Florida"
350,Syracuse,Akron,Syracuse
350,"Old Dominion",California,California
350,"Central Arkansas",Lamar,Lamar
350,Ohio,Hawaii,Ohio
350,Portland,Radford,Portland
350,Dartmouth,"Southeast Missouri St.","Southeast Missouri St."
350,"UNC Wilmington","Grand Canyon","Grand Canyon"
350,Hofstra,Oakland,Hofstra
350,"Tennessee St.","Saint Francis","Saint Francis"
350,Vermont,"North Texas",Vermont
350,NJIT,"Detroit Mercy",NJIT
350,"Youngstown St.",VMI,"Youngstown St."
350,Pittsburgh,Dayton,Pittsburgh
350,"North Florida","Alcorn St.","North Florida"
350,"Weber St.",Colgate,Colgate
350,"Saint Mary's",Tennessee,Tennessee
350,Illinois,Marquette,Marquette
350,"Missouri St.","Southern Illinois","Missouri St."
350,"South Dakota St.",Iona,"South Dakota St."
350,Massachusetts,Louisiana,Massachusetts
350,"Eastern Washington","Cleveland St.","Eastern Washington"
350,SMU,Oklahoma,Oklahoma
350,Charleston,"Santa Clara","Santa Clara"
350,"North Dakota St.",Rice,"North Dakota St."
350,"Nicholls St.","McNeese St.","Nicholls St."
350,"Loyola Marymount","Long Beach St.","Loyola Marymount"
350,Wyoming,Yale,Wyoming
350,Florida,"North Carolina","North Carolina"
350,Alabama,Duke,Duke
350,Rutgers,Furman,Rutgers
350,TCU,Iowa,TCU
350,Wisconsin,USC,Wisconsin
350,"North Carolina A&T","Chicago St.","Chicago St."
350,"Ball St.",Pepperdine,"Ball St."
350,"San Diego St.",Indiana,Indiana
350,Villanova,Memphis,Villanova
350,Davidson,"Colorado St.","Colorado St."
350,"Texas Southern","Southern Indiana","Texas Southern"
350,"Northern Iowa",Belmont,Belmont
351,Denver,Wagner,Wagner
351,"Boston College","Western Kentucky","Western Kentucky"
351,"UC San Diego","Southern Illinois","Southern Illinois"
351,"Fairleigh Dickinson","Western Michigan","Fairleigh Dickinson"
351,"Bowling Green",Drexel,Drexel
351,Brown,"Cal Baptist",Brown
351,Binghamton,Bucknell,Bucknell
351,Alabama,Virginia,Alabama
351,"West Virginia",VCU,"West Virginia"
351,Cornell,Wyoming,Cornell
351,"N.C. State",Vanderbilt,"N.C. State"
351,Marquette,Duke,Duke
351,"San Diego St.",BYU,"San Diego St."
351,Northwestern,"Saint Louis",Northwestern
351,"Weber St.","Morehead St.","Weber St."
351,Albany,Rider,Albany
351,"UC Riverside",Fairfield,"UC Riverside"
351,Villanova,Arizona,Villanova
351,Marshall,"Fresno St.","Fresno St."
351,"Florida St.",Temple,"Florida St."
351,"Miami FL",Kentucky,"Miami FL"
351,"San Francisco","Penn St.","Penn St."
351,"Boise St.","Virginia Tech","Boise St."
351,Missouri,Tennessee,Tennessee
351,"Wake Forest","Seton Hall","Wake Forest"
351,Richmond,Georgetown,Georgetown
351,Lamar,"Cal St. Northridge","Cal St. Northridge"
351,"Georgia Tech",Tulane,Tulane
351,Pacific,"Appalachian St.","Appalachian St."
351,Kansas,Florida,Kansas
351,"Kent St.","Notre Dame","Kent St."
351,"Middle Tennessee",Bellarmine,Bellarmine
351,Pittsburgh,"Arizona St.",Pittsburgh
351,"Eastern Kentucky","Texas Southern","Texas Southern"
351,Lehigh,Quinnipiac,Quinnipiac
351,UCLA,"Michigan St.","Michigan St."
351,"Ohio St.",TCU,TCU
351,Indiana,USC,USC
351,American,"Montana St.","Montana St."
351,"Coppin St.","Delaware St.","Coppin St."
351,Georgia,Dayton,Dayton
351,Furman,"New Mexico","New Mexico"
351,"San Diego","UNC Asheville","UNC Asheville"
351,"Grambling St.","Alabama A&M","Grambling St."
351,"Sacramento St.",Lindenwood,Lindenwood
351,Jacksonville,Howard,Jacksonville
351,"Austin Peay","South Alabama","Austin Peay"
351,"South Florida","Cal St. Fullerton","Cal St. Fullerton"
351,Bryant,"Georgia St.",Bryant
351,"Oregon St.","Rhode Island","Oregon St."
352,Akron,Oklahoma,Oklahoma
352,Nebraska,"North Texas",Nebraska
352,Brown,"Cleveland St.",Brown
353,Lindenwood,"Sacred Heart","Sacred Heart"
353,American,"Portland St.","Portland St."
353,Radford,"East Tennessee St.","East Tennessee St."
353,"Utah Valley",Charlotte,"Utah Valley"
353,"UNC Asheville","UC San Diego","UNC Asheville"
353,Evansville,"North Dakota","North Dakota"
353,Nebraska,"Miami FL","Miami FL"
353,Nevada,"Penn St.","Penn St."
353,Hofstra,Wofford,Wofford
353,"Cal Baptist","Illinois Chicago","Illinois Chicago"
353,Army,Albany,Army
353,"UMass Lowell",Hawaii,Hawaii
353,Purdue,Gonzaga,Purdue
353,"Kansas St.",Tennessee,Tennessee
353,"N.C. State",Dayton,"N.C. State"
353,"San Jose St.",Yale,Yale
353,"Georgia Tech","New Mexico","Georgia Tech"
353,"Florida Atlantic",Kentucky,Kentucky
353,Iowa,Utah,Iowa
353,Drexel,"Middle Tennessee","Middle Tennessee"
353,"Saint Louis","Virginia Tech","Virginia Tech"
353,UAB,Tulane,Tulane
353,Wisconsin,"Stephen F. Austin",Wisconsin
353,"Old Dominion",Vermont,Vermont
353,"Morehead St.",Akron,Akron
353,Furman,Temple,Furman
353,"Florida St.","St. John's","St. John's"
353,"Louisiana Tech","Southern Illinois","Southern Illinois"
353,"Austin Peay","Illinois St.","Illinois St."
353,Kansas,Arizona,Kansas
353,Oregon,"Boise St.",Oregon
353,Oakland,"San Diego",Oakland
353,"Saint Joseph's","Indiana St.","Indiana St."
353,"Ball St.",Fairfield,"Ball St."
353,Drake,Marquette,Marquette
353,Southern,"Detroit Mercy","Detroit Mercy"
353,Rice,Lehigh,Lehigh
353,UCLA,"San Diego St.",UCLA
353,Florida,Duke,Duke
353,Wagner,"SIU Edwardsville","SIU Edwardsville"
353,"Michigan St.",TCU,"Michigan St."
353,"Western Kentucky","South Florida","South Florida"
353,Maryland,"West Virginia",Maryland
353,"Bethune Cookman",Presbyterian,Presbyterian
353,Massachusetts,Pacific,Massachusetts
353,Creighton,Houston,Creighton
353,"UC Irvine",Lipscomb,"UC Irvine"
353,"Mississippi St.",Clemson,Clemson
353,"Oregon St.","George Washington","George Washington"
353,Cincinnati,Auburn,Auburn
354,"Southern Utah",Hawaii,"Southern Utah"
354,"High Point","Jackson St.","High Point"
354,Rutgers,"Colorado St.",Rutgers
354,Southern,"Bethune Cookman",Southern
354,Oklahoma,Missouri,Oklahoma
354,Duke,UCLA,UCLA
354,"Loyola MD",Marist,"Loyola MD"
354,"Florida Gulf Coast","Old Dominion","Florida Gulf Coast"
354,"North Texas",Drake,"North Texas"
354,Arkansas,Connecticut,Connecticut
354,Lehigh,"Ball St.","Ball St."
354,Colorado,Mississippi,Colorado
354,"SIU Edwardsville",Bucknell,Bucknell
354,"Tennessee St.",Mercer,"Tennessee St."
354,"Boston University","East Tennessee St.","East Tennessee St."
354,Auburn,"West Virginia",Auburn
354,"Notre Dame","Georgia Tech","Notre Dame"
354,"William & Mary","Texas St.","Texas St."
354,"Eastern Kentucky",Louisville,Louisville
354,"Northwestern St.","Alcorn St.","Northwestern St."
354,Charlotte,"Loyola Marymount","Loyola Marymount"
354,Providence,Wisconsin,Wisconsin
354,USC,Indiana,USC
354,"The Citadel","UT Rio Grande Valley","UT Rio Grande Valley"
354,"UT Arlington",Minnesota,Minnesota
354,Nevada,Charleston,Nevada
354,Maine,"Southeastern Louisiana","Southeastern Louisiana"
354,"Florida Atlantic",Baylor,Baylor
354,"Arkansas Pine Bluff","South Carolina St.","Arkansas Pine Bluff"
354,Navy,"Jacksonville St.",Navy
354,"New Mexico",Akron,"New Mexico"
354,Niagara,"Texas A&M Commerce","Texas A&M Commerce"
354,"Louisiana Tech","St. Bonaventure","Louisiana Tech"
354,Princeton,Richmond,Princeton
354,Ohio,Bradley,Ohio
354,"Wichita St.",Syracuse,"Wichita St."
354,"North Carolina",Houston,Houston
354,Colgate,"Middle Tennessee","Middle Tennessee"
354,Clemson,"St. John's","St. John's"
354,UNLV,BYU,BYU
354,"Cal St. Northridge",UMKC,"Cal St. Northridge"
354,"Michigan St.",Texas,Texas
354,"Mississippi St.",Alabama,Alabama
354,Cornell,"George Washington",Cornell
354,"Prairie View A&M","Delaware St.","Prairie View A&M"
354,Iona,Drexel,Iona
354,"UNC Asheville","Fresno St.","Fresno St."
354,"Mississippi Valley St.","New Hampshire","New Hampshire"
354,Bellarmine,"James Madison",Bellarmine
354,Merrimack,"Morehead St.",Merrimack
355,Siena,"UNC Greensboro","UNC Greensboro"
355,"Miami OH","Jacksonville St.","Miami OH"
355,Baylor,Gonzaga,Gonzaga
355,Yale,Massachusetts,Massachusetts
355,Pepperdine,Louisiana,Pepperdine
355,Providence,"Iowa St.","Iowa St."
355,"North Alabama",Queens,Queens
355,"East Carolina",Winthrop,Winthrop
355,"UC Davis",Quinnipiac,Quinnipiac
355,Syracuse,Maryland,Maryland
355,Purdue,USC,Purdue
355,"Eastern Kentucky",Charlotte,Charlotte
355,"Gardner Webb",Seattle,"Gardner Webb"
355,Elon,"North Dakota",Elon
355,"UMass Lowell","South Alabama","UMass Lowell"
355,"Georgia Tech","Morehead St.","Georgia Tech"
355,Binghamton,"Cal St. Northridge",Binghamton
355,"North Carolina",Virginia,Virginia
355,"UT Arlington",Merrimack,Merrimack
355,Canisius,Howard,Howard
355,Akron,Butler,Butler
356,"Mount St. Mary's","Illinois Chicago","Mount St. Mary's"
356,"Cal St. Northridge",Howard,Howard
356,Washington,"Penn St.",Washington
356,Louisville,Bellarmine,Bellarmine
356,"North Carolina Central",Dartmouth,Dartmouth
356,Drake,Northwestern,Northwestern
356,Xavier,"Arizona St.",Xavier
356,Liberty,"Georgia Tech",Liberty
356,Kansas,"Miami FL",Kansas
356,Iowa,"West Virginia",Iowa
356,"Kansas St.",BYU,"Kansas St."
356,Georgetown,Akron,Georgetown
356,UCLA,"North Carolina","North Carolina"
356,Vermont,"Grand Canyon",Vermont
356,"UNC Wilmington","South Florida","South Florida"
356,Iona,Duquesne,Iona
356,"Texas A&M",Florida,"Texas A&M"
356,Baylor,"Saint Mary's","Saint Mary's"
356,"Florida Atlantic",Connecticut,Connecticut
356,Syracuse,Mississippi,Mississippi
356,Maryland,"San Diego St.",Maryland
356,"Oregon St.",Buffalo,Buffalo
356,Tennessee,Duke,Tennessee
356,"Wichita St.","South Carolina","Wichita St."
356,Missouri,"Oklahoma St.","Oklahoma St."
356,Marquette,Arkansas,Marquette
356,Auburn,"St. Bonaventure",Auburn
357,Memphis,"Ohio St.","Ohio St."
357,Fordham,"UC Santa Barbara","UC Santa Barbara"
357,"Western Illinois","Holy Cross","Western Illinois"
357,"Miami FL",Villanova,"Miami FL"
357,Illinois,Dayton,Illinois
357,"Arkansas St.",UTSA,"Arkansas St."
357,Army,"Utah Tech",Army
357,Princeton,"Rhode Island","Rhode Island"
